Pkey,PID,AreaID,CID,Lotnum,ProcName,LayerName,ParameterName,ParameterVaules,SystemTime,UploadTime,Count,Face
6396,323,65,1281,24143010-01-00,LTH1ACD1,-L3L6,確認者,伊恩,2024-01-12 17:23:18.537,2024-01-17 16:49:37.000,0,1
6397,323,65,1282,24143010-01-00,LTH1ACD1,-L3L6,檢察員,伊恩,2024-01-12 17:23:18.537,2024-01-17 16:49:38.000,0,1
6398,323,65,1283,24143010-01-00,LTH1ACD1,-L3L6,乾膜種類,ADH-258,2024-01-12 17:23:18.537,2024-01-12 17:23:21.920,0,1
6399,323,65,1284,24143010-01-00,LTH1ACD1,-L3L6,生產線速,1.5,2024-01-12 17:23:18.537,2024-01-17 16:49:50.000,0,1
6400,323,65,1285,24143010-01-00,LTH1ACD1,-L3L6,LAM#1 乾膜膜條碼(上),ADH-258   30R7535105,2024-01-12 17:23:18.537,2024-01-17 16:49:59.000,0,1
6401,323,65,1286,24143010-01-00,LTH1ACD1,-L3L6,LAM#1 乾膜膜條碼(下),ADH-258   30R7535205,2024-01-12 17:23:18.537,2024-01-17 16:50:04.000,0,1
6402,323,65,1287,24143010-01-00,LTH1ACD1,-L3L6,LAM#2 乾膜膜條碼(上),ADH-258   30R7535104,2024-01-12 17:23:18.537,2024-01-17 16:50:10.000,0,1
6403,323,65,1288,24143010-01-00,LTH1ACD1,-L3L6,LAM#2 乾膜膜條碼(下),ADH-258   30R7535204,2024-01-12 17:23:18.537,2024-01-17 16:50:11.000,0,1
6404,323,65,1289,24143010-01-00,LTH1ACD1,-L3L6,LAM#1 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-17 16:50:12.000,0,1
6405,323,65,1290,24143010-01-00,LTH1ACD1,-L3L6,LAM#2 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-17 16:50:13.000,0,1
6406,324,65,454,23773029-01-02,LTH1ACD1,-Outer,首片片號,-,2024-01-12 17:23:18.537,2024-01-28 10:14:40.000,0,1
6407,324,65,455,23773029-01-02,LTH1ACD1,-Outer,檢驗者,杜志仁,2024-01-12 17:23:18.537,2024-01-28 10:14:46.000,0,1
6408,324,65,456,23773029-01-02,LTH1ACD1,-Outer,報廢,1,2024-01-12 17:23:18.537,2024-01-12 17:23:23.000,0,1
6409,324,65,457,23773029-01-02,LTH1ACD1,-Outer,產出,,2024-01-12 17:23:18.537,NULL,0,1
6410,324,65,458,23773029-01-02,LTH1ACD1,-Outer,預熱機溫度,-,2024-01-12 17:23:18.537,2024-01-28 10:14:43.000,0,1
6411,324,65,1280,23773029-01-02,LTH1ACD1,-Outer,抽驗板編,-,2024-01-12 17:23:18.537,2024-01-28 10:14:47.000,0,1
6412,324,65,1281,23773029-01-02,LTH1ACD1,-Outer,確認者,-,2024-01-12 17:23:18.537,2024-01-28 10:14:48.000,0,1
6413,324,65,1282,23773029-01-02,LTH1ACD1,-Outer,檢察員,-,2024-01-12 17:23:18.537,2024-01-28 10:14:48.000,0,1
6414,324,65,1283,23773029-01-02,LTH1ACD1,-Outer,乾膜種類,-,2024-01-12 17:23:18.537,2024-01-28 10:14:48.000,0,1
6415,324,65,1284,23773029-01-02,LTH1ACD1,-Outer,生產線速,-,2024-01-12 17:23:18.537,2024-01-28 10:14:49.000,0,1
6416,324,65,1285,23773029-01-02,LTH1ACD1,-Outer,LAM#1 乾膜膜條碼(上),-,2024-01-12 17:23:18.537,2024-01-28 10:14:49.000,0,1
6417,324,65,1286,23773029-01-02,LTH1ACD1,-Outer,LAM#1 乾膜膜條碼(下),-,2024-01-12 17:23:18.537,2024-01-28 10:14:49.000,0,1
6418,324,65,1287,23773029-01-02,LTH1ACD1,-Outer,LAM#2 乾膜膜條碼(上),-,2024-01-12 17:23:18.537,2024-01-28 10:14:49.000,0,1
6419,324,65,1288,23773029-01-02,LTH1ACD1,-Outer,LAM#2 乾膜膜條碼(下),-,2024-01-12 17:23:18.537,2024-01-28 10:14:50.000,0,1
6420,324,65,1289,23773029-01-02,LTH1ACD1,-Outer,LAM#1 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-28 10:14:50.000,0,1
6421,324,65,1290,23773029-01-02,LTH1ACD1,-Outer,LAM#2 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-28 10:14:51.000,0,1
6422,325,65,454,238M3024-01-00,LTH1ACD1,-L4L9,首片片號,3,2024-01-12 17:23:18.537,2024-01-22 18:28:35.000,0,1
6423,325,65,455,238M3024-01-00,LTH1ACD1,-L4L9,檢驗者,吳嘉哲,2024-01-12 17:23:18.537,2024-01-22 18:28:28.000,0,1
6424,325,65,456,238M3024-01-00,LTH1ACD1,-L4L9,報廢,5,2024-01-12 17:23:18.537,2024-01-12 17:23:23.000,0,1
6425,325,65,457,238M3024-01-00,LTH1ACD1,-L4L9,產出,,2024-01-12 17:23:18.537,NULL,0,1
6426,325,65,458,238M3024-01-00,LTH1ACD1,-L4L9,預熱機溫度,70/65,2024-01-12 17:23:18.537,2024-01-22 18:28:34.000,0,1
6427,325,65,1280,238M3024-01-00,LTH1ACD1,-L4L9,抽驗板編,2.5,2024-01-12 17:23:18.537,2024-01-22 18:25:52.000,0,1
6428,325,65,1281,238M3024-01-00,LTH1ACD1,-L4L9,確認者,20933,2024-01-12 17:23:18.537,2024-01-22 18:25:55.000,0,1
6429,325,65,1282,238M3024-01-00,LTH1ACD1,-L4L9,檢察員,20933,2024-01-12 17:23:18.537,2024-01-22 18:25:56.000,0,1
6430,325,65,1283,238M3024-01-00,LTH1ACD1,-L4L9,乾膜種類,ADH-258,2024-01-12 17:23:18.537,2024-01-12 17:23:22.320,0,1
6431,325,65,1284,238M3024-01-00,LTH1ACD1,-L4L9,生產線速,1.5,2024-01-12 17:23:18.537,2024-01-22 18:25:57.000,0,1
6432,325,65,1285,238M3024-01-00,LTH1ACD1,-L4L9,LAM#1 乾膜膜條碼(上),ADH-258   30R7535306,2024-01-12 17:23:18.537,2024-01-22 18:25:59.000,0,1
6433,325,65,1286,238M3024-01-00,LTH1ACD1,-L4L9,LAM#1 乾膜膜條碼(下),ADH-258   30R7535303,2024-01-12 17:23:18.537,2024-01-22 18:26:00.000,0,1
6434,325,65,1287,238M3024-01-00,LTH1ACD1,-L4L9,LAM#2 乾膜膜條碼(上),ADH-258   30R7535206,2024-01-12 17:23:18.537,2024-01-22 18:26:02.000,0,1
6435,325,65,1288,238M3024-01-00,LTH1ACD1,-L4L9,LAM#2 乾膜膜條碼(下),ADH-258   30R7535106,2024-01-12 17:23:18.537,2024-01-22 18:26:03.000,0,1
6436,325,65,1289,238M3024-01-00,LTH1ACD1,-L4L9,LAM#1 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-22 18:26:04.000,0,1
6437,325,65,1290,238M3024-01-00,LTH1ACD1,-L4L9,LAM#2 壓輪使用片數(開班第一批紀錄),-,2024-01-12 17:23:18.537,2024-01-22 18:51:50.000,0,1
6460,328,40,811,23C83040-01-01,IMT1IMT1,-Outer,正面錫厚平均 (線速0.8),NA,2024-01-12 17:29:24.270,2024-01-23 11:31:49.000,0,1
6461,328,40,812,23C83040-01-01,IMT1IMT1,-Outer,背面錫厚平均 (線速0.8),NA,2024-01-12 17:29:24.270,2024-01-23 11:31:49.000,0,1
6462,328,40,813,23C83040-01-01,IMT1IMT1,-Outer,正面錫厚平均 (線速0.6),,2024-01-12 17:29:24.270,NULL,0,1
6463,328,40,814,23C83040-01-01,IMT1IMT1,-Outer,背面錫厚平均 (線速0.6),,2024-01-12 17:29:24.270,NULL,0,1
6464,328,40,815,23C83040-01-01,IMT1IMT1,-Outer,正面錫厚平均 (線速0.5),,2024-01-12 17:29:24.270,NULL,0,1
6465,328,40,816,23C83040-01-01,IMT1IMT1,-Outer,背面錫厚平均 (線速0.5),,2024-01-12 17:29:24.270,NULL,0,1
6466,328,40,817,23C83040-01-01,IMT1IMT1,-Outer,微蝕量 (正面),1.17,2024-01-12 17:29:24.270,2024-01-23 10:21:21.000,0,1
6467,328,40,818,23C83040-01-01,IMT1IMT1,-Outer,微蝕量 (背面),NA,2024-01-12 17:29:24.270,2024-01-23 11:28:47.000,0,1
6468,328,40,819,23C83040-01-01,IMT1IMT1,-Outer,烘烤條件,150℃/2HRS X 2,2024-01-12 17:29:24.270,2024-01-23 11:28:45.000,0,1
6469,328,40,820,23C83040-01-01,IMT1IMT1,-Outer,烤箱號碼,烤箱8,2024-01-12 17:29:24.270,2024-01-23 11:28:44.000,0,1
6470,328,40,821,23C83040-01-01,IMT1IMT1,-Outer,檢驗數,36,2024-01-12 17:29:24.270,2024-01-27 04:49:54.000,0,1
6471,328,40,822,23C83040-01-01,IMT1IMT1,-Outer,入料檢人員,49242,2024-01-12 17:29:24.270,2024-01-23 20:00:38.000,0,1
6472,328,40,823,23C83040-01-01,IMT1IMT1,-Outer,入料刮傷,0,2024-01-12 17:29:24.270,2024-01-23 20:00:40.000,0,1
6473,328,40,824,23C83040-01-01,IMT1IMT1,-Outer,入料刮傷缺點率%,0,2024-01-12 17:29:24.270,2024-01-23 20:00:43.000,0,1
6474,328,40,825,23C83040-01-01,IMT1IMT1,-Outer,入料BUMP HALOING,0,2024-01-12 17:29:24.270,2024-01-23 20:00:42.000,0,1
6475,328,40,826,23C83040-01-01,IMT1IMT1,-Outer,入料BUMP HALOING缺點率%,0,2024-01-12 17:29:24.270,2024-01-23 20:00:47.000,0,1
6476,328,40,827,23C83040-01-01,IMT1IMT1,-Outer,下料檢人員,49242,2024-01-12 17:29:24.270,2024-01-23 20:00:58.000,0,1
6477,328,40,828,23C83040-01-01,IMT1IMT1,-Outer,下料汙染,0,2024-01-12 17:29:24.270,2024-01-23 20:00:58.000,0,1
6478,328,40,829,23C83040-01-01,IMT1IMT1,-Outer,下料汙染率%,0,2024-01-12 17:29:24.270,2024-01-23 20:00:59.000,0,1
6479,328,40,830,23C83040-01-01,IMT1IMT1,-Outer,下料SCUM (BUMP >1/3),0,2024-01-12 17:29:24.270,2024-01-23 20:01:00.000,0,1
6480,328,40,831,23C83040-01-01,IMT1IMT1,-Outer,下料SCUM 汙染率%,0,2024-01-12 17:29:24.270,2024-01-23 20:01:01.000,0,1
6481,328,40,832,23C83040-01-01,IMT1IMT1,-Outer,下料刮傷,0,2024-01-12 17:29:24.270,2024-01-23 20:01:01.000,0,1
6482,328,40,833,23C83040-01-01,IMT1IMT1,-Outer,下料刮傷比率%,0,2024-01-12 17:29:24.270,2024-01-23 20:01:02.000,0,1
6483,328,40,834,23C83040-01-01,IMT1IMT1,-Outer,烘烤後檢驗人員,76496,2024-01-12 17:29:24.270,2024-01-20 07:11:20.000,0,1
6484,328,40,835,23C83040-01-01,IMT1IMT1,-Outer,烘烤後汙染數,0,2024-01-12 17:29:24.270,2024-01-20 07:11:21.000,0,1
6485,328,40,836,23C83040-01-01,IMT1IMT1,-Outer,烘烤後汙染率%,0,2024-01-12 17:29:24.270,2024-01-20 07:11:28.000,0,1
6486,328,40,837,23C83040-01-01,IMT1IMT1,-Outer,烘烤後小紅點,0,2024-01-12 17:29:24.270,2024-01-20 07:11:37.000,0,1
6487,328,40,838,23C83040-01-01,IMT1IMT1,-Outer,烘烤後綠漆汙染,0,2024-01-12 17:29:24.270,2024-01-20 07:11:43.000,0,1
6488,328,40,839,23C83040-01-01,IMT1IMT1,-Outer,Mapping 劃記確認,NA,2024-01-12 17:29:24.270,2024-01-20 07:11:52.000,0,1
6489,328,40,840,23C83040-01-01,IMT1IMT1,-Outer,切割到中間排欄位,NA,2024-01-12 17:29:24.270,2024-01-20 07:12:04.000,0,1
6490,328,40,841,23C83040-01-01,IMT1IMT1,-Outer,BUMP HALOING,0,2024-01-12 17:29:24.270,2024-01-23 20:01:11.000,0,1
6491,328,40,842,23C83040-01-01,IMT1IMT1,-Outer,錫球缺點率%,0,2024-01-12 17:29:24.270,2024-01-23 20:01:12.000,0,1
6492,328,40,843,23C83040-01-01,IMT1IMT1,-Outer,缺點現象,0,2024-01-12 17:29:24.270,2024-01-23 20:01:17.000,0,1
6493,329,40,811,241C3001-01-00,IMT1IMT1,-Outer,正面錫厚平均 (線速0.8),NA,2024-01-12 17:29:24.270,2024-01-23 09:44:25.000,0,1
