Pkey,AreaID,PID,Area,ProcName,Password,ParameterName,EnglishName,isQuery,QID,isRequire,DefaultValues,hasFace,OnlyDisplay,Enable,CreateTime,UpdateTime
638,88,1,TSTPBC,NULL,,壓頭尺寸,Head Size,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
639,88,2,TSTPBC,NULL,,排版,Panel pcs,1,336,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
640,88,3,TSTPBC,NULL,,動態檢驗次數,Inspection quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
641,88,4,TSTPBC,NULL,,壓頭清潔次數,Head Clean,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
642,88,5,TSTPBC,NULL,,BH規格,BH specifications,1,286,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
643,88,6,TSTPBC,NULL,,BD規格,BD specifications,1,287,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
644,88,7,TSTPBC,NULL,,是否使用粗糙壓頭,Use rough head or not,1,288,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
645,88,8,TSTPBC,NULL,,是否使用中凸壓頭(Y/N),Use the head of raise middle part,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
646,88,9,TSTPBC,NULL,,有鉛N / 無鉛S,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
647,88,10,TSTPBC,NULL,,COIN MARK數量,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
648,88,11,TSTPBC,NULL,,小球數量,Small ball,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
649,88,13,TSTPBC,NULL,,掉球數量,Loss ball,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
650,88,15,TSTPBC,NULL,,綠漆凹陷,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
651,88,17,TSTPBC,NULL,,綠漆刮傷,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
652,88,19,TSTPBC,NULL,,A(來料短少),A(Short quantity),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
653,88,20,TSTPBC,NULL,,B(衝壓造成翻盤),B(The head work part know over the tray),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
654,88,21,TSTPBC,NULL,,C(黏板),C(Sticky the product),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
655,88,22,TSTPBC,NULL,,D(機台掉板),D(Fall the product),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
656,88,23,TSTPBC,NULL,,G(壓頭沾附異物造成固定點壓傷),G(The head sticky the foreign body lead to stable crush),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
657,88,24,TSTPBC,NULL,,F(AOI劃記),F(AOI Mark),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
658,88,25,TSTPBC,NULL,,S(綠漆汙染),S(SM pollute),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
659,88,26,TSTPBC,NULL,,M(DSOP造成報廢),M(DSOP lead to out),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
660,88,27,TSTPBC,NULL,,K(BUMP崩塌變形),K(BUMP Damage),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
661,88,28,TSTPBC,NULL,,T(機台搬運部翻盤),T(Machine carry part know over the tray),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
662,88,29,TSTPBC,NULL,,其他,Other,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
663,89,1,TSTTST,NULL,,PASS Low Yield,,1,351,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
664,89,2,TSTTST,NULL,,OPEN Low Yield,,1,352,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
665,89,3,TSTTST,NULL,,SHORT Low Yield,,1,353,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
666,89,4,TSTTST,NULL,,Open標準,Open standard,1,348,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
667,89,5,TSTTST,NULL,,Leak標準,Leak standard,1,349,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
668,89,6,TSTTST,NULL,,Layer,,1,291,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
669,89,7,TSTTST,NULL,,治具欄位,Jig field,1,554,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
670,89,8,TSTTST,NULL,,治具編號,Jig No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
672,89,10,TSTTST,NULL,,OPEN覆測數,,1,544,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
673,89,11,TSTTST,NULL,,PASS,,1,543,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
674,89,12,TSTTST,NULL,,2W OPEN,,1,545,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
675,89,13,TSTTST,NULL,,4W OPEN,,1,546,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
676,89,14,TSTTST,NULL,,LEAK,,1,547,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
677,89,15,TSTTST,NULL,,uShort,,1,548,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
678,89,16,TSTTST,NULL,,SPARK,,1,549,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
679,89,17,TSTTST,NULL,,Alignment,,1,550,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
680,89,18,TSTTST,NULL,,是否挑板(Y/N),Pick The PCS (Y/N),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
681,89,19,TSTTST,NULL,,電阻值卡控,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
682,89,20,TSTTST,NULL,,Other,,1,551,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
683,89,21,TSTTST,NULL,,TDR PASS,,1,552,1,,NULL,1,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
684,89,24,TSTTST,NULL,,SHORT 不良率,,1,88,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
685,89,25,TSTTST,NULL,,檢驗量,Inspection quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
686,89,26,TSTTST,NULL,,扎痕位置異常(扎偏),The point location abnomal,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
687,89,27,TSTTST,NULL,,扎痕位置異常(扎偏)缺點率,,1,89,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
688,89,28,TSTTST,NULL,,扎點形狀異常(非孔狀),The point shape abnomal,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
689,89,29,TSTTST,NULL,,扎點形狀異常(非孔狀)缺點率,,1,90,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
690,89,30,TSTTST,NULL,,崩塌變形(入) 50 PCS,Bump damage (50 IN),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
691,89,31,TSTTST,NULL,,崩塌變形缺點率(入),,1,91,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
692,89,32,TSTTST,NULL,,崩塌變形(出),Bump damage(OUT),0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
693,89,33,TSTTST,NULL,,崩塌變形缺點率(出),,1,92,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
694,89,34,TSTTST,NULL,,OSP測針小黑點,OSP blake point,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
695,89,35,TSTTST,NULL,,OSP測針小黑點缺點率,,1,93,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
696,89,36,TSTTST,NULL,,OSP氧化變色,OSP color change,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
697,89,37,TSTTST,NULL,,OSP氧化變色缺點率,,1,94,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
698,84,1,Deflux,NULL,,目檢人員,ID,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
699,84,3,Deflux,NULL,,清洗次數,Clean count,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
700,84,4,Deflux,NULL,,總數量(Qt),Total quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
701,84,5,Deflux,NULL,,HDF Type,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
702,84,6,Deflux,NULL,,抽驗數,Inspection quantity,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
703,84,8,Deflux,NULL,,掉球,Drop bump,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
704,84,9,Deflux,NULL,,錫橋,Bridge,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
705,84,10,Deflux,NULL,,沾錫(全檢),Tin stain,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
706,84,11,Deflux,NULL,,小球,Small bump,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
707,84,12,Deflux,NULL,,大球,Big bump,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
708,84,13,Deflux,NULL,,異物,SM/PAD FM,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
709,84,14,Deflux,NULL,,SM刮傷,SM Scratch,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
710,84,15,Deflux,NULL,,Pad刮傷,Pad Scratch,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
711,84,16,Deflux,NULL,,凸塊刮傷,Bump Scratch,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
712,84,17,Deflux,NULL,,鋪錫不良,Tin uneven of pad,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
713,84,18,Deflux,NULL,,OSP 氧化變色,OSP Pad discolor,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
714,84,19,Deflux,NULL,,錫皺,Solder Warpage,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
715,84,20,Deflux,NULL,,SMT/Ball污染變色,SMT/Ball discolor,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
716,84,21,Deflux,NULL,,Bump污染變色,Bump discolor,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
717,84,22,Deflux,NULL,,Pad異物,Pad FM,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
718,84,23,Deflux,NULL,,水漬,Water wave,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
719,84,24,Deflux,NULL,,Bump異物,Bump FM,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
720,84,25,Deflux,NULL,,金面污染,Pad contamination,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
721,84,26,Deflux,NULL,,重洗後金面污染,Rewashing pad contamination,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
722,84,27,Deflux,NULL,,SM擦傷,SM Scratch,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
723,84,28,Deflux,NULL,,凹陷SM/PAD,Depression,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
724,84,29,Deflux,NULL,,破損SM/PAD,Broken,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
725,84,30,Deflux,NULL,,Notch孔,Notch holes,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
726,84,31,Deflux,NULL,,金面刮傷,ENEPIG scratch,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
727,84,35,Deflux,NULL,,C類熔錫,Amount of tin melting,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
728,84,36,Deflux,NULL,,D類熔錫,Amount of tin melting,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
729,84,37,Deflux,NULL,,E類熔錫,Amount of tin melting,0,0,1,0,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
730,85,1,PSPUBL,NULL,,一補(QT),,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
731,85,2,PSPUBL,NULL,,FLUX批號,FLUX IOT NUMBER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
733,85,3,PSPUBL,NULL,,FLUX編號,FLUX NUMBER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
734,85,4,PSPUBL,NULL,,FLUX使用鋼板,FLUX STENCIL,0,289,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
736,85,6,PSPUBL,NULL,,張力規格(1) 28+/-3,Strain(1) Spec 28+/-3,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
737,41,1,OSPOSP,NULL,,線速#1,Line speed#1,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
738,41,2,OSPOSP,NULL,,線速#2,Line speed#2,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
739,41,3,OSPOSP,NULL,,線速#3,Line speed#3,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
740,41,4,OSPOSP,NULL,,微蝕量(正面),Etching (Front),0,163,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
741,41,5,OSPOSP,NULL,,微蝕量(背面),Etching (Back),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
742,41,6,OSPOSP,NULL,,膜厚,Thickness,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
743,41,7,OSPOSP,NULL,,檢驗顆數,Inspection,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
744,41,8,OSPOSP,NULL,,入料面次CHIP/BALL,Before run side,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
745,41,9,OSPOSP,NULL,,入料刮傷,Before run scratch,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
746,41,10,OSPOSP,NULL,,入料刮傷缺點率%,Defect of scratch before run,1,420,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
747,41,11,OSPOSP,NULL,,入料氧化,Before run oxidation,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
748,41,12,OSPOSP,NULL,,入料氧化缺點率%,Defect of oxidation before run,1,421,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
749,41,13,OSPOSP,NULL,,入料小黑點,Before run black point,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
750,41,14,OSPOSP,NULL,,入料小黑點缺點率%,Defect of black point before run,1,422,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
751,41,15,OSPOSP,NULL,,入料小橘點,Before run orange,0,423,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
752,41,16,OSPOSP,NULL,,入料小橘點缺點率%,Defect of orange point before run,1,424,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
753,41,17,OSPOSP,NULL,,入料藥液殘留,Before run chemical residue,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
754,41,18,OSPOSP,NULL,,入料綠漆偏移,Before run SM film shift,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
755,41,19,OSPOSP,NULL,,入料綠漆殘留,Before run SM chemical residue,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
756,41,20,OSPOSP,NULL,,入料盲孔凹陷,Before run via dent,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
757,41,21,OSPOSP,NULL,,入料沾附異物(非綠漆異物),Before run FM (no FM on SM),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
758,41,22,OSPOSP,NULL,,入料露銅,Before run CU exposed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
759,41,23,OSPOSP,NULL,,入料Haloing,Before run Haloing,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
760,41,24,OSPOSP,NULL,,入料Bump異色,Before run bump discolor,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
761,41,25,OSPOSP,NULL,,入料鍍金導線咬蝕不完全(殘銅),Before run CU residue,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
762,3,1,MDLMDL,NULL,,鑽徑,Drill size,1,362,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
763,3,2,MDLMDL,NULL,,小時孔數,Hr/Hits,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
764,3,3,MDLMDL,NULL,,總孔數,,1,8,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
765,3,4,MDLMDL,NULL,,生產時間,,1,9,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
766,86,1,PSPBMP,NULL,,RBH(FC) MIN規格,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
767,86,2,PSPBMP,NULL,,RBH(FC) AVG,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
768,86,3,PSPBMP,NULL,,RBH(FC) MIN,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
769,86,4,PSPBMP,NULL,,RBH(FC) MAX,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
770,86,5,PSPBMP,NULL,,RBH(FC) DEV,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
771,86,6,PSPBMP,NULL,,AVG,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
772,86,7,PSPBMP,NULL,,MIN,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
773,86,8,PSPBMP,NULL,,MAX,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
774,86,9,PSPBMP,NULL,,DEV,,0,0,1,NA,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
776,38,1,SMKPOS,NULL,,油墨,Ink,1,158,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
777,38,2,SMKPOS,NULL,,烤箱爐別,Oven No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
778,38,3,SMKPOS,NULL,,氣體使用模式,Gas type,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
779,38,4,SMKPOS,NULL,,口框,Frame Jig and Rack,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
780,37,1,SMKLUV(UV#3),NULL,,油墨,Ink,1,157,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
781,37,2,SMKLUV(UV#3),NULL,,UV能量,UV energy,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
782,36,1,SMKNOV,NULL,,油墨,Ink,1,156,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
783,36,2,SMKNOV,NULL,,烤箱,Oven,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
784,36,3,SMKNOV,NULL,,氮氣模式,Air Mode,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
786,35,2,SMKDEV(DEV#2),NULL,,油墨,Ink,1,155,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
787,35,3,SMKDEV(DEV#2),NULL,,顯影線速,Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
788,35,4,SMKDEV(DEV#2),NULL,,生產順序,Running Sequence,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
789,35,5,SMKDEV(DEV#2),NULL,,Follow批,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
790,35,6,SMKDEV(DEV#2),NULL,,WYKO 量測板編,WYKO Chick Pnl No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
791,35,7,SMKDEV(DEV#2),NULL,,動態首件板號,First article(Pnl No.),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
792,35,8,SMKDEV(DEV#2),NULL,,IPQC確認人員,IPQC Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
793,35,9,SMKDEV(DEV#2),NULL,,撕膜人員,stripmylar Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
795,34,2,SMKDEV(DEV#1),NULL,,油墨,Ink,1,154,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
796,34,3,SMKDEV(DEV#1),NULL,,顯影線速,Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
797,34,4,SMKDEV(DEV#1),NULL,,生產順序,Running Sequence,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
798,34,5,SMKDEV(DEV#1),NULL,,Follow批,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
799,34,6,SMKDEV(DEV#1),NULL,,動態首件板號,First article(Pnl No.),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
800,34,7,SMKDEV(DEV#1),NULL,,IPQC確認人員,IPQC Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
801,34,8,SMKDEV(DEV#1),NULL,,撕膜人員,stripmylar Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
802,34,11,SMKDEV(DEV#1),NULL,,UV能量,UV energy,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
804,33,2,SMKDEV(DEV#4),NULL,,油墨,Ink,1,153,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
805,33,3,SMKDEV(DEV#4),NULL,,顯影線速,Speed,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
806,33,4,SMKDEV(DEV#4),NULL,,生產順序,Running Sequence,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
807,33,5,SMKDEV(DEV#4),NULL,,Follow批,,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
808,33,6,SMKDEV(DEV#4),NULL,,WYKO 量測板編,WYKO Chick Pnl No.,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
809,33,7,SMKDEV(DEV#4),NULL,,動態首件板號,First article(Pnl No.),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
810,33,8,SMKDEV(DEV#4),NULL,,IPQC確認人員,IPQC Operator,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
811,40,2,IMTIMT,NULL,,正面錫厚平均,X-RAY CHIP SIDE AVG,1,204,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
812,40,3,IMTIMT,NULL,,背面錫厚平均,X-RAY BALL SIDE AVG,1,205,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
817,40,8,IMTIMT,NULL,,微蝕量 (正面),ETCHING (CHIP),0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
819,40,10,IMTIMT,NULL,,烘烤條件,BAKING RECIPE,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
820,40,11,IMTIMT,NULL,,烤箱號碼,OVEN NUMBER,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
821,40,12,IMTIMT,NULL,,檢驗數,INSPECTION,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
822,40,13,IMTIMT,NULL,,入料檢人員,BEFORE RUN IPQC OPERATOR,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
823,40,14,IMTIMT,NULL,,入料刮傷,BEFORE RUN OF SCARTCH,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
824,40,15,IMTIMT,NULL,,入料刮傷缺點率%,DEFECT OF SCARTCH BEFORE RUN,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
825,40,16,IMTIMT,NULL,,入料BUMP HALOING,BEFORE RUN BUMP HALOING,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
826,40,17,IMTIMT,NULL,,入料BUMP HALOING缺點率%,DEFECT OF BUMP HALOING BEFORE RUN,0,0,1,,NULL,0,1,2024-06-19 17:11:46.383,2024-06-19 17:11:46.383
